Num_Acc,code_insee,gravite
202400028138,63223,BlesseLeger
202400028139,19019,BlesseLeger
202400028140,69382,BlesseLeger
202400028141,68215,BlesseLeger
202400028142,19222,BlesseLeger
202400028143,2B033,BlesseLeger
202400028144,29225,BlesseHospitalise
202400028145,95268,BlesseHospitalise
202400028146,76291,BlesseLeger
202400028147,2B058,Tue
202400028148,91687,BlesseLeger
202400028149,33506,BlesseLeger
202400028150,02098,BlesseHospitalise
202400028151,32213,BlesseHospitalise
202400028152,11347,BlesseHospitalise
202400028153,78190,BlesseHospitalise
202400028154,09173,BlesseHospitalise
202400028155,77350,BlesseLeger
202400028156,63236,BlesseHospitalise
202400028157,09174,BlesseHospitalise
202400028158,45186,BlesseHospitalise
202400028159,63455,BlesseHospitalise
202400028160,77058,BlesseLeger
202400028161,76618,BlesseLeger
202400028162,64059,BlesseLeger
202400028163,61275,BlesseHospitalise
202400028164,72181,BlesseLeger
202400028165,07103,Tue
202400028166,49008,BlesseHospitalise
202400028167,59421,BlesseLeger
202400028168,49183,BlesseHospitalise
202400028169,07181,BlesseHospitalise
202400028170,40312,BlesseLeger
202400028171,59650,BlesseLeger
202400028172,01268,BlesseLeger
202400028173,29150,BlesseHospitalise
202400028174,88468,BlesseLeger
202400028175,46042,BlesseLeger
202400028176,29192,Tue
202400028177,78455,BlesseLeger
202400028178,35238,BlesseLeger
202400028179,31495,BlesseLeger
202400028180,67115,BlesseHospitalise
202400028181,33281,BlesseLeger
202400028182,31341,BlesseHospitalise
202400028183,29151,BlesseLeger
202400028184,03106,BlesseLeger
202400028185,66172,BlesseHospitalise
202400028186,14701,BlesseLeger
202400028187,15265,BlesseHospitalise
202400028188,97606,BlesseLeger
202400028189,06038,BlesseHospitalise
202400028190,13210,BlesseLeger
202400028191,30034,BlesseHospitalise
202400028192,64371,BlesseHospitalise
202400028193,06030,BlesseLeger
202400028194,97305,Tue
202400028195,18219,BlesseHospitalise
202400028196,97129,BlesseHospitalise
202400028197,06027,BlesseLeger
202400028198,18087,BlesseHospitalise
202400028199,05023,BlesseLeger
202400028200,53007,BlesseHospitalise
202400028201,01451,BlesseLeger
202400028202,97118,BlesseHospitalise
202400028203,24082,BlesseHospitalise
202400028204,01053,BlesseHospitalise
202400028205,27518,BlesseHospitalise
202400028206,21515,BlesseHospitalise
202400028207,75117,BlesseLeger
202400028208,45315,Tue
202400028209,75114,BlesseLeger
202400028210,27302,BlesseHospitalise
202400028211,91100,BlesseHospitalise
202400028212,75108,BlesseLeger
202400028213,66008,BlesseLeger
202400028214,30294,BlesseHospitalise
202400028215,94033,BlesseLeger
202400028216,83068,BlesseHospitalise
202400028217,93078,BlesseLeger
202400028218,06157,BlesseLeger
202400028219,93064,BlesseHospitalise
202400028220,68301,BlesseHospitalise
202400028221,48147,BlesseHospitalise
202400028222,73290,Tue
202400028223,72047,BlesseLeger
202400028224,93046,BlesseLeger
202400028225,64157,BlesseHospitalise
202400028226,73173,Tue
202400028227,93008,BlesseLeger
202400028228,42304,BlesseLeger
202400028229,03021,BlesseLeger
202400028230,93005,BlesseLeger
202400028231,42147,BlesseLeger
202400028232,92004,BlesseLeger
202400028233,97309,BlesseHospitalise
202400028234,92002,BlesseHospitalise
202400028235,57606,Tue
202400028236,38349,BlesseHospitalise
202400028237,91086,BlesseLeger
202400028238,38565,BlesseLeger
202400028239,34095,BlesseLeger
202400028240,86257,BlesseLeger
202400028241,01249,BlesseLeger
202400028242,84045,Tue
202400028243,73281,BlesseLeger
202400028244,68162,Tue
202400028245,28408,BlesseHospitalise
202400028246,69255,BlesseHospitalise
202400028247,97204,BlesseHospitalise
202400028248,98744,Tue
202400028249,81104,Tue
202400028250,23247,BlesseHospitalise
202400028251,09251,BlesseLeger
202400028252,77471,BlesseLeger
202400028253,31476,BlesseHospitalise
202400028254,52114,BlesseLeger
202400028255,2A247,BlesseHospitalise
202400028256,54151,BlesseLeger
202400028257,66171,BlesseLeger
202400028258,33077,Tue
202400028259,14061,BlesseLeger
202400028260,06021,BlesseHospitalise
202400028261,33382,BlesseHospitalise
202400028262,41114,BlesseHospitalise
202400028263,25047,BlesseLeger
202400028264,88321,BlesseLeger
202400028265,62043,BlesseHospitalise
202400028266,27312,BlesseHospitalise
202400028267,01032,BlesseHospitalise
202400028268,95056,BlesseLeger
202400028269,51607,Tue
202400028270,46102,BlesseHospitalise
202400028271,83144,BlesseLeger
202400028272,56035,BlesseHospitalise
202400028273,46055,BlesseHospitalise
202400028274,42044,BlesseLeger
202400028275,56197,BlesseHospitalise
202400028276,92072,BlesseLeger
202400028277,13210,BlesseLeger
202400028278,2B043,BlesseHospitalise
202400028279,92050,BlesseLeger
202400028280,69259,Tue
202400028281,92025,BlesseLeger
202400028282,71248,BlesseHospitalise
202400028283,33192,BlesseLeger
202400028284,95018,BlesseLeger
202400028285,61214,BlesseHospitalise
202400028286,94069,BlesseLeger
202400028287,95582,BlesseLeger
202400028288,49367,BlesseLeger
202400028289,77294,BlesseLeger
202400028290,93027,BlesseLeger
202400028291,42149,BlesseLeger
202400028292,97416,BlesseLeger
202400028293,34219,BlesseHospitalise
202400028294,94069,BlesseLeger
202400028295,35188,BlesseLeger
202400028296,93051,BlesseLeger
202400028297,97302,BlesseLeger
202400028298,35169,BlesseHospitalise
202400028299,84133,BlesseHospitalise
202400028300,69386,BlesseLeger
202400028301,54040,BlesseLeger
202400028302,84062,BlesseHospitalise
202400028303,69388,BlesseLeger
202400028304,14191,BlesseLeger
202400028305,84003,BlesseHospitalise
202400028306,97209,BlesseLeger
202400028307,36169,BlesseLeger
202400028308,84003,BlesseHospitalise
202400028309,69389,BlesseLeger
202400028310,07308,Tue
202400028311,69385,BlesseHospitalise
202400028312,53126,Tue
202400028313,98735,BlesseHospitalise
202400028314,97113,BlesseLeger
202400028315,37001,BlesseHospitalise
202400028316,69385,BlesseHospitalise
202400028317,80754,BlesseLeger
202400028318,97105,BlesseLeger
202400028319,95183,BlesseLeger
202400028320,88327,BlesseHospitalise
202400028321,2A004,BlesseHospitalise
202400028322,13051,BlesseLeger
202400028323,95268,Tue
202400028324,91649,BlesseHospitalise
202400028325,91589,BlesseHospitalise
202400028326,91174,BlesseHospitalise
202400028327,53113,BlesseLeger
202400028328,91687,BlesseLeger
202400028329,91174,BlesseLeger
202400028330,06150,BlesseHospitalise
202400028331,97106,BlesseHospitalise
202400028332,91589,BlesseHospitalise
202400028333,89024,BlesseHospitalise
202400028334,87085,BlesseLeger
202400028335,91174,BlesseLeger
202400028336,91540,BlesseHospitalise
202400028337,30011,BlesseLeger
202400028338,87085,BlesseLeger
202400028339,85191,BlesseHospitalise
202400028340,11066,BlesseHospitalise
202400028341,78350,BlesseHospitalise
202400028342,67218,BlesseLeger
202400028343,85191,BlesseLeger
202400028344,83042,BlesseHospitalise
202400028345,52401,BlesseHospitalise
202400028346,67447,BlesseLeger
202400028347,57474,BlesseLeger
202400028348,84007,BlesseLeger
202400028349,57408,BlesseHospitalise
202400028350,67218,BlesseHospitalise
202400028351,84007,BlesseLeger
202400028352,57620,BlesseHospitalise
202400028353,83137,BlesseLeger
202400028354,73030,BlesseHospitalise
202400028355,65226,BlesseLeger
202400028356,77373,BlesseLeger
202400028357,26116,BlesseHospitalise
202400028358,64122,BlesseLeger
202400028359,77058,BlesseLeger
202400028360,17164,BlesseHospitalise
202400028361,62498,BlesseHospitalise
202400028362,76640,BlesseLeger
202400028363,62386,BlesseLeger
202400028364,64304,BlesseHospitalise
202400028365,76351,BlesseLeger
202400028366,62457,BlesseLeger
202400028367,29288,BlesseHospitalise
202400028368,76351,BlesseLeger
202400028369,62119,Tue
202400028370,56260,BlesseLeger
202400028371,76122,BlesseLeger
202400028372,72181,BlesseLeger
202400028373,50502,BlesseLeger
202400028374,80064,BlesseHospitalise
202400028375,71499,BlesseLeger
202400028376,49007,BlesseLeger
202400028377,62881,BlesseLeger
202400028378,69266,BlesseHospitalise
202400028379,45338,BlesseLeger
202400028380,69290,BlesseLeger
202400028381,44109,BlesseHospitalise
202400028382,68066,BlesseLeger
202400028383,67482,BlesseLeger
202400028384,34301,BlesseLeger
202400028385,67482,BlesseHospitalise
202400028386,67462,BlesseLeger
202400028387,65286,BlesseHospitalise
202400028388,64445,BlesseLeger
202400028389,64122,BlesseLeger
202400028390,64122,BlesseLeger
202400028391,64125,BlesseHospitalise
202400028392,63113,BlesseLeger
202400028393,59368,BlesseLeger
202400028394,59009,BlesseLeger
202400028395,59566,BlesseLeger
202400028396,58194,BlesseLeger
202400028397,56260,BlesseLeger
202400028398,56162,BlesseLeger
202400028399,54395,BlesseLeger
202400028400,54395,BlesseLeger
202400028401,54575,BlesseLeger
202400028402,52121,BlesseLeger
202400028403,50647,BlesseHospitalise
202400028404,48095,BlesseLeger
202400028405,45285,BlesseLeger
202400028406,44109,BlesseLeger
202400028407,94056,BlesseLeger
202400028408,42207,BlesseLeger
202400028409,93066,BlesseLeger
202400028410,38421,BlesseLeger
202400028411,93066,BlesseLeger
202400028412,36044,BlesseLeger
202400028413,93048,BlesseHospitalise
202400028414,35238,BlesseLeger
202400028415,93050,BlesseLeger
202400028416,93010,BlesseLeger
202400028417,35051,BlesseLeger
202400028418,92022,BlesseLeger
202400028419,34172,BlesseLeger
202400028420,92072,BlesseLeger
202400028421,92049,BlesseLeger
202400028422,33318,BlesseLeger
202400028423,92036,BlesseHospitalise
202400028424,92026,BlesseLeger
202400028425,33281,BlesseLeger
202400028426,92032,BlesseLeger
202400028427,92002,BlesseLeger
202400028428,33529,BlesseLeger
202400028429,59594,BlesseLeger
202400028430,63425,BlesseLeger
202400028431,21021,BlesseLeger
202400028432,31555,BlesseHospitalise
202400028433,81156,BlesseHospitalise
202400028434,34114,BlesseHospitalise
202400028435,31555,Tue
202400028436,80006,BlesseHospitalise
202400028437,61414,BlesseLeger
202400028438,22229,BlesseHospitalise
202400028439,44015,Tue
202400028440,01266,BlesseLeger
202400028441,14177,BlesseHospitalise
202400028442,45148,BlesseHospitalise
202400028443,43187,BlesseHospitalise
202400028444,53143,BlesseHospitalise
202400028445,40313,Tue
202400028446,85221,BlesseHospitalise
202400028447,01033,BlesseLeger
202400028448,83023,Tue
202400028449,48004,BlesseLeger
202400028450,13041,BlesseHospitalise
202400028451,21295,BlesseHospitalise
202400028452,57271,BlesseLeger
202400028453,01386,BlesseLeger
202400028454,69068,BlesseHospitalise
202400028455,81070,BlesseHospitalise
202400028456,33056,BlesseLeger
202400028457,44047,BlesseLeger
202400028458,29161,BlesseLeger
202400028459,83090,BlesseLeger
202400028460,33023,BlesseLeger
202400028461,59560,BlesseLeger
202400028462,62351,Tue
202400028463,59183,BlesseHospitalise
202400028464,78362,BlesseHospitalise
202400028465,92047,BlesseLeger
202400028466,78007,BlesseLeger
202400028467,78140,BlesseLeger
202400028468,92050,BlesseLeger
202400028469,93078,BlesseLeger
202400028470,92036,BlesseLeger
202400028471,95582,BlesseLeger
202400028472,95212,BlesseLeger
202400028473,93078,BlesseLeger
202400028474,93005,BlesseLeger
202400028475,77468,BlesseLeger
202400028476,94044,BlesseLeger
202400028477,94074,BlesseLeger
202400028478,93070,BlesseLeger
202400028479,93070,BlesseLeger
202400028480,93070,BlesseLeger
202400028481,97407,BlesseLeger
202400028482,97416,BlesseHospitalise
202400028483,97411,BlesseHospitalise
202400028484,69388,BlesseLeger
202400028485,69387,BlesseLeger
202400028486,97209,BlesseLeger
202400028487,97209,BlesseHospitalise
202400028488,97209,BlesseLeger
202400028489,95280,BlesseHospitalise
202400028490,95219,BlesseLeger
202400028491,91687,BlesseLeger
202400028492,91027,BlesseLeger
202400028493,90010,BlesseLeger
202400028494,84035,BlesseLeger
202400028495,79191,BlesseLeger
202400028496,78224,BlesseLeger
202400028497,77249,Tue
202400028498,73065,BlesseLeger
202400028499,69282,BlesseLeger
202400028500,64140,BlesseLeger
202400028501,64102,BlesseLeger
202400028502,59488,BlesseLeger
202400028503,59122,BlesseLeger
202400028504,57606,BlesseLeger
202400028505,56260,BlesseLeger
202400028506,51108,BlesseHospitalise
202400028507,45147,BlesseLeger
202400028508,45075,BlesseLeger
202400028509,38185,BlesseLeger
202400028510,37122,BlesseLeger
202400028511,37122,BlesseLeger
202400028512,35238,BlesseLeger
202400028513,35238,BlesseLeger
202400028514,34108,BlesseLeger
202400028515,33200,BlesseLeger
202400028516,33529,BlesseLeger
202400028517,27375,BlesseLeger
202400028518,22113,BlesseLeger
202400028519,13212,BlesseLeger
202400028520,13047,BlesseHospitalise
202400028521,04070,BlesseLeger
202400028522,75113,BlesseLeger
202400028523,75120,BlesseLeger
202400028524,75119,BlesseLeger
202400028525,75119,BlesseHospitalise
202400028526,75118,BlesseLeger
202400028527,75118,BlesseLeger
202400028528,75118,BlesseLeger
202400028529,75116,BlesseLeger
202400028530,75116,BlesseLeger
202400028531,75116,BlesseLeger
202400028532,75112,BlesseLeger
202400028533,75111,BlesseLeger
202400028534,75109,BlesseLeger
202400028535,75109,BlesseLeger
202400028536,75115,BlesseLeger
202400028537,75102,BlesseHospitalise
202400028538,94052,BlesseLeger
202400028539,94041,BlesseLeger
202400028540,93073,BlesseLeger
202400028541,93062,BlesseHospitalise
202400028542,93029,BlesseLeger
202400028543,92075,BlesseLeger
202400028544,92073,BlesseLeger
202400028545,92064,BlesseLeger
202400028546,92064,BlesseLeger
202400028547,92048,BlesseLeger
202400028548,92024,BlesseLeger
202400028549,92004,BlesseLeger
202400028550,37022,BlesseHospitalise
202400028551,72051,BlesseHospitalise
202400028552,12287,BlesseHospitalise
202400028553,54089,BlesseHospitalise
202400028554,26353,Tue
202400028555,17010,BlesseHospitalise
202400028556,45104,BlesseHospitalise
202400028557,31418,BlesseLeger
202400028558,31044,BlesseLeger
202400028559,81299,Tue
202400028560,97221,BlesseHospitalise
202400028561,28024,Tue
202400028562,01033,BlesseHospitalise
202400028563,2B009,BlesseLeger
202400028564,62763,BlesseHospitalise
202400028565,66050,BlesseHospitalise
202400028566,83021,BlesseHospitalise
202400028567,56047,BlesseLeger
202400028568,80620,Tue
202400028569,80373,BlesseLeger
202400028570,82142,BlesseHospitalise
202400028571,65054,BlesseHospitalise
202400028572,63125,BlesseHospitalise
202400028573,27027,BlesseLeger
202400028574,63227,BlesseHospitalise
202400028575,61394,BlesseLeger
202400028576,49008,BlesseHospitalise
202400028577,49018,BlesseHospitalise
202400028578,12264,BlesseHospitalise
202400028579,39441,BlesseLeger
202400028580,39405,BlesseHospitalise
202400028581,44115,BlesseHospitalise
202400028582,29300,BlesseLeger
202400028583,02713,Tue
202400028584,01083,BlesseLeger
202400028585,26365,BlesseHospitalise
202400028586,26165,Tue
202400028587,58059,BlesseHospitalise
202400028588,06079,BlesseHospitalise
202400028589,64405,BlesseHospitalise
202400028590,18059,BlesseHospitalise
202400028591,18229,BlesseHospitalise
202400028592,36138,BlesseHospitalise
202400028593,36088,BlesseHospitalise
202400028594,07236,Tue
202400028595,21670,Tue
202400028596,04116,BlesseHospitalise
202400028597,28215,BlesseLeger
202400028598,37146,BlesseHospitalise
202400028599,37167,Tue
202400028600,52140,BlesseHospitalise
202400028601,95678,BlesseLeger
202400028602,97309,BlesseLeger
202400028603,51454,BlesseLeger
202400028604,45006,BlesseHospitalise
202400028605,45169,Tue
202400028606,69119,Tue
202400028607,97419,BlesseHospitalise
202400028608,97129,Tue
202400028609,97118,BlesseHospitalise
202400028610,97121,BlesseLeger
202400028611,28001,Tue
202400028612,78380,BlesseHospitalise
202400028613,2B307,BlesseLeger
202400028614,34209,BlesseHospitalise
202400028615,06092,BlesseHospitalise
202400028616,97302,BlesseLeger
202400028617,97120,BlesseLeger
202400028618,2A004,BlesseLeger
202400028619,95607,BlesseLeger
202400028620,95197,BlesseLeger
202400028621,95427,BlesseLeger
202400028622,91201,BlesseLeger
202400028623,91223,BlesseLeger
202400028624,90010,BlesseHospitalise
202400028625,87085,BlesseLeger
202400028626,86066,Tue
202400028627,84007,BlesseLeger
202400028628,83069,BlesseLeger
202400028629,81065,BlesseLeger
202400028630,80256,BlesseLeger
202400028631,80021,BlesseLeger
202400028632,78481,BlesseHospitalise
202400028633,78217,BlesseLeger
202400028634,78423,BlesseLeger
202400028635,78423,BlesseLeger
202400028636,77258,BlesseLeger
202400028637,77487,BlesseLeger
202400028638,76351,BlesseLeger
202400028639,76552,BlesseLeger
202400028640,67267,BlesseLeger
202400028641,64260,BlesseLeger
202400028642,62427,BlesseLeger
202400028643,59299,BlesseLeger
202400028644,51454,BlesseLeger
202400028645,50129,BlesseHospitalise
202400028646,49007,BlesseLeger
202400028647,43046,BlesseHospitalise
202400028648,41018,BlesseLeger
202400028649,41018,BlesseHospitalise
202400028650,37261,BlesseLeger
202400028651,35238,BlesseLeger
202400028652,34172,BlesseHospitalise
202400028653,25388,BlesseLeger
202400028654,25056,BlesseLeger
202400028655,22113,BlesseHospitalise
202400028656,13005,BlesseLeger
202400028657,13005,BlesseHospitalise
202400028658,13005,BlesseLeger
202400028659,12145,BlesseHospitalise
202400028660,11262,BlesseHospitalise
202400028661,11262,BlesseLeger
202400028662,07102,BlesseHospitalise
202400028663,06088,BlesseLeger
202400028664,06027,BlesseLeger
202400028665,75112,BlesseLeger
202400028666,75119,BlesseHospitalise
202400028667,75106,BlesseLeger
202400028668,75118,BlesseLeger
202400028669,75117,BlesseLeger
202400028670,75116,BlesseLeger
202400028671,75116,BlesseLeger
202400028672,75115,BlesseLeger
202400028673,75115,BlesseLeger
202400028674,75114,BlesseLeger
202400028675,75109,BlesseLeger
202400028676,75108,BlesseLeger
202400028677,94068,BlesseLeger
202400028678,94052,BlesseLeger
202400028679,94068,BlesseLeger
202400028680,95527,BlesseLeger
202400028681,93072,BlesseLeger
202400028682,93059,BlesseLeger
202400028683,93066,BlesseLeger
202400028684,93053,BlesseLeger
202400028685,42183,BlesseLeger
202400028686,42183,BlesseHospitalise
202400028687,93053,BlesseLeger
202400028688,37261,BlesseLeger
202400028689,93071,BlesseLeger
202400028690,35238,BlesseLeger
202400028691,93031,BlesseLeger
202400028692,35238,BlesseLeger
202400028693,92050,BlesseLeger
202400028694,35055,BlesseLeger
202400028695,92007,BlesseLeger
202400028696,35278,BlesseLeger
202400028697,92036,BlesseLeger
202400028698,92035,BlesseHospitalise
202400028699,35238,BlesseLeger
202400028700,34172,BlesseLeger
202400028701,92023,BlesseLeger
202400028702,34172,BlesseHospitalise
202400028703,33318,BlesseLeger
202400028704,92012,BlesseLeger
202400028705,33063,BlesseHospitalise
202400028706,37271,BlesseHospitalise
202400028707,32013,BlesseLeger
202400028708,63026,BlesseHospitalise
202400028709,29232,BlesseLeger
202400028710,08115,BlesseHospitalise
202400028711,29232,BlesseLeger
202400028712,01362,BlesseHospitalise
202400028713,29039,BlesseLeger
202400028714,95205,BlesseHospitalise
202400028715,26058,BlesseLeger
202400028716,22011,BlesseHospitalise
202400028717,26281,BlesseLeger
202400028718,22106,BlesseLeger
202400028719,42145,BlesseHospitalise
202400028720,88478,BlesseLeger
202400028721,97404,BlesseHospitalise
202400028722,22360,BlesseLeger
202400028723,54138,BlesseHospitalise
202400028724,97414,BlesseHospitalise
202400028725,14118,BlesseHospitalise
202400028726,13039,BlesseLeger
202400028727,71420,BlesseHospitalise
202400028728,56061,BlesseHospitalise
202400028729,13213,BlesseLeger
202400028730,56029,Tue
202400028731,13208,BlesseLeger
202400028732,13005,BlesseLeger
202400028733,56259,Tue
202400028734,13070,BlesseLeger
202400028735,76312,BlesseHospitalise
202400028736,11262,BlesseLeger
202400028737,80620,BlesseHospitalise
202400028738,06083,BlesseHospitalise
202400028739,11165,BlesseLeger
202400028740,06004,BlesseLeger
202400028741,71013,BlesseHospitalise
202400028742,61079,BlesseHospitalise
202400028743,75118,BlesseLeger
202400028744,61314,Tue
202400028745,75113,BlesseHospitalise
202400028746,42323,BlesseHospitalise
202400028747,75117,BlesseHospitalise
202400028748,68062,BlesseLeger
202400028749,75119,BlesseLeger
202400028750,22296,Tue
202400028751,75119,BlesseLeger
202400028752,39520,BlesseHospitalise
202400028753,75119,BlesseLeger
202400028754,75117,BlesseLeger
202400028755,29197,BlesseHospitalise
202400028756,06079,BlesseHospitalise
202400028757,75114,BlesseLeger
202400028758,45341,BlesseLeger
202400028759,75113,BlesseLeger
202400028760,64417,BlesseLeger
202400028761,75113,BlesseLeger
202400028762,18087,BlesseHospitalise
202400028763,75109,BlesseLeger
202400028764,07237,BlesseHospitalise
202400028765,75109,BlesseLeger
202400028766,21020,BlesseHospitalise
202400028767,75107,BlesseLeger
202400028768,40110,BlesseLeger
202400028769,24077,Tue
202400028770,75103,BlesseLeger
202400028771,94044,BlesseLeger
202400028772,48178,BlesseHospitalise
202400028773,94038,BlesseLeger
202400028774,48016,BlesseLeger
202400028775,94033,BlesseLeger
202400028776,94065,BlesseHospitalise
202400028777,93070,BlesseLeger
202400028778,31169,Tue
202400028779,93048,BlesseHospitalise
202400028780,14620,BlesseLeger
202400028781,55117,BlesseHospitalise
202400028782,93046,BlesseHospitalise
202400028783,62369,BlesseHospitalise
202400028784,93032,BlesseLeger
202400028785,77196,BlesseLeger
202400028786,91099,BlesseHospitalise
202400028787,93005,BlesseLeger
202400028788,2A215,BlesseHospitalise
202400028789,93005,BlesseLeger
202400028790,92073,BlesseLeger
202400028791,11295,Tue
202400028792,92073,BlesseLeger
202400028793,11022,BlesseLeger
202400028794,92020,BlesseLeger
202400028795,34327,BlesseLeger
202400028796,92048,BlesseLeger
202400028797,92026,BlesseLeger
202400028798,83071,BlesseHospitalise
202400028799,92019,BlesseLeger
202400028800,83119,BlesseHospitalise
202400028801,92012,BlesseLeger
202400028802,83133,BlesseHospitalise
202400028803,92004,BlesseLeger
202400028804,05053,BlesseHospitalise
202400028805,92002,BlesseHospitalise
202400028806,08343,BlesseHospitalise
202400028807,13007,BlesseHospitalise
202400028808,09061,BlesseHospitalise
202400028809,81099,BlesseHospitalise
202400028810,06161,BlesseLeger
202400028811,31395,BlesseLeger
202400028812,62634,BlesseLeger
202400028813,21634,BlesseLeger
202400028814,33051,BlesseHospitalise
202400028815,44086,Tue
202400028816,22136,BlesseHospitalise
202400028817,34194,BlesseLeger
202400028818,41245,BlesseHospitalise
202400028819,35360,BlesseLeger
202400028820,33075,BlesseHospitalise
202400028821,50159,BlesseLeger
202400028822,62168,BlesseHospitalise
202400028823,59260,Tue
202400028824,59378,BlesseLeger
202400028825,56013,Tue
202400028826,91345,BlesseLeger
202400028827,91553,BlesseLeger
202400028828,82112,BlesseHospitalise
202400028829,65258,BlesseLeger
202400028830,94043,BlesseLeger
202400028831,32213,Tue
202400028832,93007,BlesseLeger
202400028833,61168,BlesseLeger
202400028834,42011,BlesseHospitalise
202400028835,94069,BlesseLeger
202400028836,41185,BlesseLeger
202400028837,77169,BlesseLeger
202400028838,39042,BlesseHospitalise
202400028839,93051,BlesseLeger
202400028840,94046,BlesseLeger
202400028841,25454,BlesseHospitalise
202400028842,44024,BlesseLeger
202400028843,94022,BlesseLeger
202400028844,29278,BlesseHospitalise
202400028845,02814,Tue
202400028846,94028,BlesseLeger
202400028847,70538,BlesseLeger
202400028848,44109,BlesseLeger
202400028849,26330,BlesseHospitalise
202400028850,58088,BlesseLeger
202400028851,44109,BlesseLeger
202400028852,06108,BlesseHospitalise
202400028853,44109,BlesseLeger
202400028854,14431,BlesseLeger
202400028855,04070,BlesseLeger
202400028856,14623,BlesseLeger
202400028857,97415,Tue
202400028858,14191,BlesseHospitalise
202400028859,14542,BlesseLeger
202400028860,50215,BlesseLeger
202400028861,14341,BlesseLeger
202400028862,14130,BlesseHospitalise
202400028863,10054,BlesseHospitalise
202400028864,16167,BlesseLeger
202400028865,32279,BlesseLeger
202400028866,07094,BlesseHospitalise
202400028867,04008,BlesseHospitalise
202400028868,48080,BlesseHospitalise
202400028869,97611,BlesseHospitalise
202400028870,13112,BlesseLeger
202400028871,69387,BlesseLeger
202400028872,69027,BlesseHospitalise
202400028873,97213,BlesseLeger
202400028874,97304,BlesseLeger
202400028875,97209,BlesseLeger
202400028876,77086,BlesseLeger
202400028877,69202,BlesseHospitalise
202400028878,78506,BlesseLeger
202400028879,69034,BlesseLeger
202400028880,13030,BlesseLeger
202400028881,97113,BlesseLeger
202400028882,31451,BlesseHospitalise
202400028883,91691,BlesseLeger
202400028884,91174,BlesseLeger
202400028885,17421,Tue
202400028886,72264,BlesseHospitalise
202400028887,84035,BlesseHospitalise
202400028888,27447,BlesseHospitalise
202400028889,83069,BlesseLeger
202400028890,59134,BlesseLeger
202400028891,83118,BlesseHospitalise
202400028892,78190,BlesseLeger
202400028893,59602,BlesseHospitalise
202400028894,13085,BlesseHospitalise
202400028895,78299,BlesseLeger
202400028896,13212,BlesseLeger
202400028897,77186,BlesseLeger
202400028898,73065,BlesseLeger
202400028899,33013,BlesseLeger
202400028900,73008,BlesseLeger
202400028901,78073,BlesseLeger
202400028902,78431,BlesseLeger
202400028903,71270,BlesseLeger
202400028904,92078,BlesseLeger
202400028905,69286,BlesseLeger
202400028906,95252,BlesseLeger
202400028907,63113,BlesseLeger
202400028908,74298,BlesseLeger
202400028909,74276,Tue
202400028910,62119,BlesseLeger
202400028911,74197,BlesseHospitalise
202400028912,60057,BlesseLeger
202400028913,74225,BlesseHospitalise
202400028914,59378,BlesseLeger
202400028915,74021,BlesseHospitalise
202400028916,54521,BlesseLeger
202400028917,19173,BlesseHospitalise
202400028918,50218,BlesseHospitalise
202400028919,97302,BlesseLeger
202400028920,49328,BlesseLeger
202400028921,69383,BlesseLeger
202400028922,45234,BlesseLeger
202400028923,69383,BlesseHospitalise
202400028924,45075,BlesseLeger
202400028925,69388,BlesseHospitalise
202400028926,44109,Tue
202400028927,69385,BlesseHospitalise
202400028928,42170,BlesseLeger
202400028929,97113,BlesseHospitalise
202400028930,37122,BlesseLeger
202400028931,91286,BlesseLeger
202400028932,31555,BlesseLeger
202400028933,91174,BlesseLeger
202400028934,29232,BlesseLeger
202400028935,84080,BlesseLeger
202400028936,29254,BlesseLeger
202400028937,78621,BlesseLeger
202400028938,27554,BlesseLeger
202400028939,77379,BlesseLeger
202400028940,27681,BlesseLeger
202400028941,77042,BlesseLeger
202400028942,17300,BlesseLeger
202400028943,76540,BlesseHospitalise
202400028944,13209,BlesseLeger
202400028945,72181,BlesseLeger
202400028946,13210,BlesseLeger
202400028947,71486,BlesseLeger
202400028948,13205,BlesseLeger
202400028949,69259,BlesseLeger
202400028950,67482,BlesseLeger
202400028951,47031,BlesseLeger
202400028952,42275,BlesseHospitalise
202400028953,37261,BlesseLeger
202400028954,33069,BlesseHospitalise
202400028955,32013,BlesseLeger
202400028956,29232,BlesseLeger
202400028957,29232,BlesseLeger
202400028958,29019,BlesseLeger
202400028959,25056,BlesseLeger
202400028960,22360,BlesseLeger
202400028961,13203,BlesseLeger
202400028962,13207,BlesseLeger
202400028963,13214,BlesseLeger
202400028964,75108,BlesseLeger
202400028965,75106,BlesseLeger
202400028966,75119,BlesseHospitalise
202400028967,75119,BlesseLeger
202400028968,75108,BlesseLeger
202400028969,75115,BlesseLeger
202400028970,75115,BlesseHospitalise
202400028971,75110,BlesseLeger
202400028972,75107,BlesseLeger
202400028973,94046,BlesseLeger
202400028974,94077,BlesseLeger
202400028975,94075,BlesseLeger
202400028976,93059,BlesseLeger
202400028977,93051,BlesseLeger
202400028978,93050,BlesseLeger
202400028979,93031,BlesseHospitalise
202400028980,93001,BlesseLeger
202400028981,34088,BlesseLeger
202400028982,71360,BlesseHospitalise
202400028983,47075,Tue
202400028984,39494,BlesseLeger
202400028985,24059,BlesseHospitalise
202400028986,01381,BlesseHospitalise
202400028987,86086,BlesseLeger
202400028988,01007,BlesseLeger
202400028989,33352,BlesseHospitalise
202400028990,57066,BlesseHospitalise
